index,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
5268,Alfried,Zampieri,F,414,693-3847,SOMERSET,WI,54025,M,Y,5000,4.6,0,1400,400
5275,Alfried,Berrada,F,305,433-4936,TAMPA,FL,33622,M,Y,65000,0.0,0,0,0
5276,Alfried,Eugenio,F,787,726-1737,PONCE,PR,731,M,Y,65000,0.0,0,0,0
5278,Alfried,Oestreicher,F,479,702-3940,ARKADELPHIA,AR,71923,S,Y,95000,7.0,20,0,20
5280,Alfs,Versino,M,562,342-9759,OAKLAND,CA,94623,S,N,70000,9.3,87,0,0
5282,Alfs,Goldsworthy,M,808,572-5016,PUUNENE,HI,96784,S,Y,10000,2.8421054,1040,0,1040
5283,Alfs,Langi,M,971,877-6429,MEDFORD,OR,97501,S,N,80000,9.0,159,0,0
5284,Alfs,Sanglu,M,301,790-8491,OXON HILL,MD,20750,M,N,85000,4.75,0,4800,0
5285,Alfs,Lampe,M,307,473-7973,JEFFREY CITY,WY,82310,S,Y,15000,0.0,0,0,0
5288,Alfs,Worley,M,781,583-8068,ACTON,MA,1720,M,Y,30000,5.3,0,7150,1000
5289,Alfs,Musil,M,802,935-8756,PERU,VT,5152,M,Y,100000,4.994672,0,6600,3300
5290,Alfs,Gillo,M,913,332-1352,ELK FALLS,KS,67345,M,N,35000,6.45,0,empty,0
5294,Alfs,Scheer,M,203,825-1802,EAST LYME,CT,6333,M,N,60000,5.0,0,24500,0
5296,Alfs,Metze,M,607,441-3678,BURDETT,NY,14818,M,Y,30000,4.127439,0,0,1000
5297,Alfs,Pagnutti,M,870,221-4197,FORT SMITH,AR,72916,M,Y,90000,7.0,0,40,20
5298,Alfs,Knasmuller,M,720,410-3418,PUEBLO,CO,81007,M,Y,30000,4.63,0,0,0
5300,Alfs,Jeong,M,603,209-9250,BERLIN,NH,3570,S,Y,45000,0.0,0,0,0
5302,Algimantas,Lanzl,M,605,847-2615,STRANDBURG,SD,57265,S,Y,30000,0.0,0,0,0
5304,Algimantas,Rahmer,M,208,174-3085,POLLOCK,ID,83547,M,N,20000,6.948391,0,6600,0
5305,Algimantas,Janousek,M,435,893-8796,ELBERTA,UT,84626,M,N,60000,7.0,0,4950,0
5308,Algimantas,Baudino,M,939,319-7863,CAROLINA,PR,985,M,N,15000,0.0,0,0,0
5310,Algimantas,Fraisse,M,404,717-9648,NEWNAN,GA,30264,S,N,35000,6.0,2700,0,0
5313,Algimantas,Hladik,M,601,742-8425,PASS CHRISTIAN,MS,39571,M,N,90000,5.0,0,12000,0
5315,Algimantas,Dworak,M,787,681-8344,CIALES,PR,638,M,N,85000,0.0,0,0,0
5316,Algimantas,Fauth,M,678,461-1816,ATLANTA,GA,30374,M,Y,40000,6.0,0,5400,3000
5319,Algirdas,Martucci,M,225,580-1002,MONROE,LA,71212,M,Y,65000,6.0,empty,9000,1000
5320,Algirdas,Canon,M,314,942-6129,HUME,MO,64752,M,N,75000,6.0,0,4200,0
5321,Algirdas,Haraguchi,M,413,172-8064,QUINCY,MA,2269,S,N,15000,5.3,3575,0,0
5322,Algirdas,Taneja,M,907,710-9974,ELIM,AK,99739,S,Y,55000,0.0,0,0,0
5323,Algirdas,Scarborough,M,251,182-8967,AUBURN,AL,36831,S,Y,10000,5.0,1500,0,300
5324,Algirdas,Goldson,M,419,508-8553,RICHFIELD,OH,44286,M,N,5000,0.712,0,2600,0
5325,Algirdas,Velardi,M,608,230-6944,WALWORTH,WI,53184,M,Y,45000,5.228285,0,1400,400
5326,Algirdas,Amoura,M,864,945-9881,DONALDS,SC,29638,M,Y,25000,7.0,0,6600,3300
5327,Algirdas,Dev,M,623,348-6198,AVONDALE,AZ,85392,S,Y,55000,3.5674999,2100,0,2300
5328,Algirdas,Banagl,M,910,721-2414,TABOR CITY,NC,28463,M,Y,85000,7.515734,0,6600,3300
5329,Algirdas,Tsiligaridis,M,802,442-3537,BRANDON,VT,5733,M,Y,5000,3.6,0,6600,3300
5330,Algirdas,Yach,M,301,558-9545,SPARKS GLENCOE,MD,21152,M,N,45000,4.75,0,4800,0
5332,Algirdas,Beug,M,563,175-6607,ALBERT CITY,IA,50510,S,Y,60000,8.98,40,0,40
5333,Algirdas,Mlynski,M,202,464-8041,WASHINGTON,bDC,20219,M,Y,85000,9.0,0,2740,1370
5335,Algirdas,Blumberg,M,269,190-7955,ECKERMAN,MI,49728,S,N,30000,3.9,3100,0,0
5336,Algirdas,Rauf,M,401,845-6147,NORTH SCITUATE,RI,2857,S,N,60000,0.0,0,0,0
5337,Algirdas,d''Acierno,M,615,491-8374,RUSSELLVILLE,TN,37860,S,Y,65000,0.0,0,0,0
5338,Algirdas,Hoffman,M,802,737-4390,PASSUMPSIC,VT,5861,S,N,60000,4.1988535,3300,0,0
5339,Algirdas,Taubman,M,501,975-2882,GREENWAY,AR,72430,S,Y,80000,7.0,20,0,20
5340,Ali,Desprez,M,601,540-9117,SWAN LAKE,MS,38958,M,Y,45000,5.0,0,12000,1500
5341,Ali,Kogan,M,918,796-5034,RIPLEY,OK,74062,S,N,70000,6.25,1000,0,0
5344,Ali,Laski,M,732,774-7241,WARETOWN,NJ,8758,S,Y,40000,1.7154167,1000,0,1500
5346,Ali,Pietra,M,907,853-5966,COFFMAN COVE,AK,99918,S,Y,75000,0.0,0,0,0
5350,Ali,Roura,M,971,406-1806,BROOKINGS,OR,97415,M,Y,60000,9.0,0,318,159
5353,Ali,Machesky,M,208,642-1289,PINEHURST,ID,83850,M,Y,100000,7.8,0,6600,3300
5354,Ali,Schedl,M,253,619-2409,TOLEDO,WA,98591,S,N,90000,0.0,0,0,0
5355,Ali,Fujisaki,M,978,586-5030,CENTERVILLE,MA,2632,S,Y,85000,5.3,3575,0,1000
5356,Ali,Ruthven,M,505,854-6571,FAYWOOD,NM,88034,M,N,15000,4.957143,0,6600,0
5357,Ali,McDermid,M,617,745-6889,BOSTON,MA,2205,S,Y,25000,5.3,3575,0,1000
5359,Ali,Anderaa,M,406,196-2421,MELSTONE,MT,59054,M,N,80000,6.9,0,3800,0
5362,Ali,Reddy,M,785,199-1437,INDEPENDENCE,KS,67301,S,Y,50000,6.45,2250,0,2250
5364,Alia,Senator,F,307,207-2539,CHEYENNE,WY,82002,S,Y,30000,0.0,0,0,0
5368,Alia,Linusson,F,219,808-8201,AUBURN,IN,46706,S,N,95000,3.4,1000,0,0
5369,Alia,Abbasi,F,225,512-5553,MORA,LA,71455,S,Y,20000,4.4,4500,0,1000
5373,Alia,Hodil,F,702,371-3603,HENDERSON,NV,89044,M,N,30000,0.0,0,0,0
5374,Alia,Maloney,F,307,509-9713,SAINT STEPHENS,WY,82524,M,Y,60000,0.0,0,0,0
5375,Alia,Muchnick,F,803,864-9882,BALLENTINE,SC,29002,M,Y,100000,7.0,0,6600,3300
5376,Alia,Stanger,F,202,198-7642,WASHINGTON,C,20240,S,N,25000,7.875,1370,0,0
5377,Alia,Alderson,F,207,459-7904,SOUTH PORTLAND,ME,4106,M,N,65000,8.5,0,5700,0
5379,Alia,Schilier,F,913,434-5886,LUDELL,KS,67744,S,Y,45000,6.45,2250,0,2250
5380,Alia,Junior,F,414,210-7952,BRILL,WI,54818,S,Y,5000,4.6,700,0,400
5381,Alia,Constantinescu,F,479,209-4906,DIAMOND CITY,AR,72630,S,Y,15000,3.773037,20,0,20
5382,Alia,Pommert,F,907,550-9425,HOLY CROSS,AK,99602,S,Y,70000,0.0,0,0,0
5383,Alia,Shmuely,F,210,529-8743,SARATOGA,TX,77585,S,Y,55000,0.0,0,0,0
5387,Alia,Philippatos,F,801,565-7069,SALT LAKE CITY,UT,84141,M,Y,15000,7.0,0,4950,2475
5389,Aliasghar,Dan,M,843,593-1656,RUFFIN,SC,29475,S,Y,75000,7.0,3300,0,3300
5390,Aliasghar,Freedom,M,407,853-4443,JUPITER,FL,33469,M,Y,50000,0.0,0,0,0
5391,Aliasghar,Negroponte,M,434,866-8347,ISLE OF WIGHT,VA,23397,S,Y,50000,5.75,900,0,900
5392,Aliasghar,Keirsey,M,205,361-6264,BIRMINGHAM,AL,35212,M,Y,30000,5.0,0,3000,300
5393,Aliasghar,Schleiermacher,M,931,876-5625,SHELBYVILLE,TN,37161,S,Y,55000,0.0,0,0,0
5396,Aliasghar,Brykczynski,M,910,657-8913,STONEWALL,NC,28583,M,N,10000,6.0,0,6600,0
5397,Aliasghar,Visetti,M,202,395-2026,WASHINGTON,DxC,20266,S,Y,5000,4.5,1370,0,1370
5398,Aliasghar,Bebjak,M,859,160-7068,ERLANGER,KY,41018,M,N,85000,6.0,0,40,0
5399,Aliasghar,Gustavson,M,715,494-9361,CLAM LAKE,WI,54517,M,Y,85000,5.9232907,0,1400,400
5400,Aliasghar,Masuhara,M,606,850-9956,LEWISPORT,KY,42351,S,Y,75000,6.0,20,0,20
5405,Aliasghar,Pierer,M,610,273-3972,AMBRIDGE,PA,15003,S,Y,55000,3.07,0,0,0
5406,Alica,Moshkow,F,731,743-7691,JONESBOROUGH,TN,37659,S,Y,75000,0.0,0,0,0
5407,Alica,Kharin,F,210,164-8023,SNOOK,TX,77878,S,Y,40000,0.0,0,0,0
5411,Alica,Kageura,F,601,122-9108,MADISON,MS,39130,S,Y,75000,5.0,6000,0,1500
5415,Alica,Diaconis,F,787,646-9552,GARROCHALES,PR,652,S,Y,55000,0.0,0,0,0
5416,Alica,Fetvedt,F,865,961-3456,MEMPHIS,TN,38150,S,N,50000,0.0,0,0,0
5419,Alica,Zemerly,F,603,359-8877,STINSON LAKE,NH,3274,M,N,65000,0.0,0,0,0
5420,Alica,Schiex,F,401,766-2089,FOSTER,RI,2825,S,N,85000,0.0,0,0,0
5421,Alica,Zucker,F,443,651-9231,FAIRPLAY,MD,21733,M,N,60000,4.75,0,4800,0
5426,Alice,Sievert,M,801,930-3621,GLENWOOD,UT,84730,M,N,60000,7.0,0,4950,0
5430,Alice,Hertzum,M,650,330-4579,GLENHAVEN,CA,95443,S,Y,30000,6.590543,87,0,272
5431,Alice,Staab,M,252,130-4513,CHARLOTTE,NC,28266,M,N,5000,6.0,0,6600,0
5432,Alice,Yamauchi,M,701,308-8836,WAHPETON,ND,58076,S,Y,55000,2.3932838,3300,0,3300
5436,Alice,Bing,M,401,898-3457,PROVIDENCE,RI,2903,S,Y,60000,0.0,0,0,0
5439,Alice,Wilk,M,908,865-4787,TRENTON,NJ,8606,M,Y,75000,2.267396,0,2000,1500
5440,Alice,Seibert,M,307,164-7608,CHEYENNE,WY,82010,M,Y,70000,0.0,0,0,0
5442,Alice,Yahyapour,M,602,328-9588,LAVEEN,AZ,85339,M,N,15000,2.9475,0,4200,0
5443,Alice,Jenkins,M,401,622-6813,WOOD RIVER JUNCTION,RI,2894,S,N,70000,0.0,0,0,0
5444,Alice,Artosi,M,970,574-7501,JOES,CO,80822,S,Y,10000,4.63,0,0,0
5445,Alice,Winkelmann,M,339,636-5070,AVON,MA,2322,S,Y,55000,5.3,3575,0,1000
5447,Alice,Rabi,M,541,710-1606,LAKESIDE,OR,97449,S,N,60000,9.0,159,0,0
5448,Alicia,Solworth,M,812,559-9710,TERRE HAUTE,IN,47808,S,N,15000,3.4,1000,0,0
5449,Alicia,Heusler,M,812,905-6155,SWAYZEE,IN,46986,S,Y,100000,3.4,1000,0,1000
5450,Alicia,Capua,M,401,625-8733,PROVIDENCE,RI,2906,S,N,70000,0.0,0,0,0
5451,Alicia,Amagasa,M,859,522-4491,HULEN,KY,40845,M,N,75000,6.0,0,40,0
5462,Alicia,Chute,M,702,678-6050,WINNEMUCCA,NV,89446,S,N,55000,0.0,0,0,0
5464,Alicia,Mallgren,M,787,300-5013,SAN JUAN,PR,921,S,N,10000,0.0,0,0,0
5466,Alicia,Klosowski,M,937,717-6205,DAYTON,OH,45404,M,Y,20000,1.2099231,0,2600,1300
5467,Alicia,Stavi,M,319,828-7663,GARNER,IA,50438,S,N,100000,8.98,40,0,0
5468,Alicja,Gloy,M,517,795-2744,LAKE ODESSA,MI,48849,S,Y,35000,3.9,3100,0,3100
5471,Alicja,Cyre,M,860,194-8074,EAST BERLIN,CT,6023,M,Y,80000,5.0,0,24500,0
5472,Alicja,Schauser,M,479,454-4605,ELIZABETH,AR,72531,S,N,100000,7.0,20,0,0
5473,Alicja,Haenni,M,571,772-9058,VIRGINIA BEACH,VA,23479,S,N,45000,5.75,900,0,0
5474,Alicja,Iwaihara,M,901,710-1158,DUCKTOWN,TN,37326,S,N,75000,0.0,0,0,0
5476,Alicja,Zongtian,M,915,245-3339,HOUSTON,TX,77235,S,N,70000,0.0,0,0,***
5478,Alicja,Schalk,M,318,284-3501,BONITA,LA,71223,M,Y,100000,6.0,0,9000,1000
5480,Alicja,D''Ambra,M,260,381-7420,FORT WAYNE,IN,46816,M,N,20000,3.4,0,2000,0
5482,Alicja,Scherl,M,907,129-4837,SCAMMON BAY,AK,99662,M,N,40000,0.0,0,0,0
5483,Alicja,Vietze,M,704,742-9707,GREENVILLE,NC,27835,S,N,10000,6.0,3300,0,0
5485,Alin,Kottmann,M,641,697-7476,GRAETTINGER,IA,51342,S,N,70000,8.98,40,0,0
5487,Alin,Matthew,M,425,184-7614,SEATTLE,WA,98134,S,N,50000,0.0,0,0,0
5488,Alin,Narendra,M,605,475-2859,SIOUX FALLS,SD,57106,M,Y,75000,0.0,0,0,0
5489,Alin,Minshall,M,208,899-1059,ROBERTS,ID,83444,S,N,55000,7.8,3300,0,0
5493,Alin,Rosenblitt,M,843,487-1087,NORTH CHARLESTON,SC,29415,M,Y,100000,7.0,0,6600,3300
5495,Alin,Kehrer,M,775,659-5300,LAS VEGAS,NV,89123,S,N,45000,0.0,0,0,0
5497,Alin,Verpoorten,M,202,134-1114,PARCEL RETURN SERVICE,DC,56920,S,Y,45000,9.0,1370,0,1370
5498,Alin,Pinchon,M,620,916-1230,CONWAY SPRINGS,KS,67031,S,Y,15000,3.5,2250,0,2250
5499,Alin,Strohm,M,414,925-5382,KENNAN,WI,54537,S,N,20000,4.7939067,700,0,0
5500,Alin,Creasy,M,717,554-5168,CLAYSVILLE,PA,15323,S,Y,90000,3.07,0,0,0
5501,Alin,Antos,M,910,833-3266,ROBERSONVILLE,NC,27871,S,N,40000,6.571678,3300,0,0
5502,Aline,Muchinsky,M,206,387-5752,WHITE SALMON,WA,98672,S,N,55000,0.0,0,0,0
5503,Aline,Buttazzo,M,570,577-6331,CADOGAN,PA,16212,S,Y,10000,3.07,0,0,0
5504,Aline,Grandbois,M,845,702-8742,NEW YORK,NY,10111,S,N,35000,4.1564026,0,0,0
5508,Aline,Kaizoji,M,614,810-8868,CINCINNATI,OH,45258,S,Y,25000,1.3758974,1300,0,1300
5510,Aline,Clearwater,M,406,770-9935,BOZEMAN,MT,59771,M,N,15000,6.9,0,3800,0
5511,Aline,Mihaylov,M,605,149-8740,BOX ELDER,SD,57719,M,Y,75000,0.0,0,0,0
5512,Aline,Bruza,M,260,797-3891,PRAIRIE CREEK,IN,47869,M,Y,10000,3.4,0,2000,1000
5513,Aline,Papadourakis,M,202,601-8551,WASHINGTON,DC,20024,M,N,75000,9.0,0,2740,0
5514,Aline,DeGroot,M,704,195-2698,ROARING GAP,NC,28668,S,N,20000,6.1520977,3300,0,0
5515,Aline,Mandviwalla,M,509,133-9411,NORTH BONNEVILLE,WA,98639,S,Y,65000,0.0,0,0,0
5521,Alipio,Affisco,F,703,103-1982,WYTHEVILLE,VA,24382,S,Y,50000,5.75,900,0,900
5523,Alipio,Ackroyd,F,939,944-8281,TOA BAJA,PR,951,S,N,20000,0.0,0,0,0
5526,Alipio,Gurla,F,406,915-5513,COLSTRIP,MT,59323,M,N,10000,4.916379,0,3800,0
5527,Alipio,Kerpedjiev,F,920,629-3960,STRATFORD,WI,54484,S,Y,30000,4.967658,700,0,400
5528,Alipio,Loyot,F,769,146-6532,SCOTT,MS,38772,S,N,70000,5.0,6000,0,0
5534,Alipio,Jette,F,316,756-6734,WEIR,KS,66781,M,Y,80000,6.45,0,4500,2250
5536,Alipio,Meerbergen,F,701,620-9073,LAWTON,ND,58345,S,Y,80000,2.68309,3300,0,3300
5539,Alipio,Brook,F,541,579-7619,WILBUR,OR,97494,M,N,85000,9.0,0,318,0
5541,Alireza,Deriche,F,406,908-4854,STEVENSVILLE,MT,59870,S,Y,10000,4.916379,1900,0,1900
5543,Alireza,Pirenne,F,330,966-9581,CINCINNATI,OH,45201,M,N,20000,1.2099231,0,2600,0
5544,Alireza,Burnhill,F,918,953-8452,VINITA,OK,74301,M,N,40000,6.25,0,2000,0
5545,Alireza,Zdrahal,F,571,179-5462,MC LEAN,VA,22102,M,N,85000,5.75,0,1800,0
5547,Alireza,Reece,F,228,349-6704,ACKERMAN,MS,39735,M,N,10000,5.0,0,12000,0
5548,Alireza,Fernald,F,603,142-1407,RYE BEACH,NH,3871,M,Y,90000,0.0,0,0,0
5549,Alireza,Henderson,F,208,897-1447,NEW PLYMOUTH,ID,83655,M,Y,95000,7.8,0,6600,3300
5550,Alireza,Eastman,F,734,580-2811,BARTON CITY,MI,48705,M,N,80000,3.9,0,6200,0
5554,Alireza,Mullainathan,F,256,262-1068,STERRETT,AL,35147,M,N,25000,5.0,0,3000,0
5555,Alireza,Brilliant,F,907,271-7398,CHICKEN,AK,99732,M,Y,20000,0.0,0,0,0
5559,Alison,Calisti,M,603,915-4300,COLEBROOK,NH,3576,M,N,10000,0.0,0,0,0
5562,Alison,Shiloh,M,773,699-4912,TRIUMPH,IL,61371,S,Y,45000,3.0,2000,0,2000
5564,Alison,Nemeti,M,480,481-7085,SHOW LOW,AZ,85902,M,Y,35000,3.2575,0,4200,2300
5567,Alison,Slobodova,M,304,341-1336,ENTERPRISE,WV,26568,M,N,35000,4.75,0,4000,0
5568,Alison,Bracchi,M,947,311-9614,MANISTIQUE,MI,49854,S,Y,40000,3.9,3100,0,3100
5569,Alison,Jupin,M,586,742-5050,ROSCOMMON,MI,48653,S,N,95000,3.9,3100,0,0
5570,Alison,Lavoie,M,318,379-5884,BERNICE,LA,71222,S,N,70000,6.0,4500,0,0
5571,Alison,Dahn,M,401,817-3749,CHEPACHET,RI,2814,M,N,20000,0.0,0,0,0
5572,Alissa,Hariharan,M,406,481-2750,WILSALL,MT,59086,S,Y,20000,6.9,1900,0,1900
5575,Alissa,Schwartzburd,M,623,855-2359,PHOENIX,AZ,85013,M,N,55000,3.5674999,0,4200,0
5576,Alissa,Gorn,M,603,960-6647,PIKE,NH,3780,S,N,10000,0.0,0,empty,0
5577,Alissa,Moilanen,M,217,110-4761,RIVER GROVE,IL,60171,M,Y,80000,3.0,0,4000,2000
5579,Alissa,Flouret,M,603,653-3642,SALEM,NH,3079,S,N,45000,0.0,0,0,0
5580,Alissa,Hoffman,M,939,121-7096,TOA ALTA,PR,953,S,Y,15000,0.0,0,0,0
5581,Alissa,Quittner,M,940,358-3802,ARTHUR CITY,TX,75411,M,N,15000,0.0,0,0,0
5583,Alissa,Spataro,M,715,928-8481,KENOSHA,WI,53142,M,Y,35000,5.0545335,0,1400,400
5584,Alissa,Kourai,M,787,962-9979,SAN JUAN,PR,940,M,Y,35000,0.0,0,0,0
5585,Alissa,Chuan,M,787,815-2538,ENSENADA,PR,647,M,Y,40000,0.0,0,0,0
5588,Alissa,Sherman,M,304,411-4064,MOUNT ZION,WV,26151,S,Y,85000,6.5,2000,0,2000
5589,Alissa,Devroye,M,985,685-9805,SIMSBORO,LA,71275,M,Y,10000,2.0,0,9000,1000
5591,Alissa,Kawanobe,M,229,794-9629,ATHENS,GA,30603,S,Y,85000,6.0,2700,0,3000
5592,Alissa,Botten,M,504,983-8241,MONTGOMERY,LA,71454,S,Y,55000,6.0,4500,0,1000
5593,Alistair,Cairo,M,907,807-5867,WASILLA,AK,99623,M,Y,5000,0.0,0,0,0
5595,Alistair,Oberhuber,M,701,544-8765,MICHIGAN,ND,58259,M,Y,90000,2.7990127,0,6600,3300
5597,Alistair,Nobauer,M,773,740-1142,LA SALLE,IL,61301,M,Y,100000,3.0,0,4000,2000
5600,Alistair,Zaitzeff,M,775,344-8455,INCLINE VILLAGE,NV,89451,S,N,95000,0.0,0,0,0
5601,Alistair,Heinze,M,402,479-3604,YORK,NE,68467,M,Y,5000,3.0217428,0,206,103
5606,Alistair,Shmyglevsky,M,907,251-6264,KIPNUK,AK,99614,S,N,55000,0.0,empty,0,0
5607,Alistair,Tascini,M,607,461-8729,WILLIAMSTOWN,NY,13493,M,N,75000,4.3881097,0,0,0
5609,Alistair,Forcheri,M,229,367-3658,HAMPTON,GA,30228,S,N,20000,6.0,2700,0,0
5614,Alix,Mosberger,F,715,150-3231,FRANKLIN,WI,53132,S,N,95000,6.097042,700,0,0
5620,Alix,Clarke,F,307,230-4950,CASPER,WY,82602,M,Y,5000,0.0,0,0,0
5621,Alix,Brazell,F,870,654-4943,ENGLAND,AR,72046,M,N,50000,7.0,0,40,0
5622,Alix,Anguilar,F,202,190-8076,WASHINGTON,DC,20080,M,N,55000,9.0,0,2740,0
5623,Alix,Schuster,F,847,812-4722,PAYSON,IL,62360,S,N,45000,3.0,2000,0,0
5625,Alix,Rudmik,F,860,772-3851,OAKDALE,CT,6370,M,Y,85000,5.0,0,24500,0
5626,Alix,Garnsey,F,769,569-8899,MISSISSIPPI STATE,MS,39762,S,N,25000,5.0,6000,0,0
5627,Alix,Attimonelli,F,909,857-8563,BIG BEND,CA,96011,S,Y,50000,9.3,87,0,272
5628,Alix,Jeansoulin,F,404,167-5794,LUDOWICI,GA,31316,M,N,5000,4.4,0,5400,0
5631,Alix,Verpoorten,F,435,520-1018,NORTH SALT LAKE,UT,84054,M,N,70000,7.0,0,4950,0
5632,Alix,Burnhill,F,541,420-2617,AZALEA,OR,97410,M,Y,85000,9.0,0,318,159
5639,Alix,Ramsay,F,480,723-3739,LAKE HAVASU CITY,AZ,86406,M,N,5000,2.87,0,4200,0
5640,Alix,Lanet,F,763,688-3811,CALLAWAY,MN,56521,S,N,100000,7.85,3300,0,0
5641,Alix,Noro,F,802,999-4497,GREENSBORO BEND,VT,5842,S,N,20000,3.6,3300,0,0
5643,Alix,Tack,F,203,523-5411,GROTON,CT,6340,M,N,65000,5.0,0,24500,0
5645,Alix,Toben,F,816,261-3304,BUCKNER,MO,64016,S,Y,50000,6.0,2100,0,1200
5646,Alix,Ohtsu,F,401,442-3012,ASHAWAY,RI,2804,S,Y,20000,0.0,0,0,0
5647,Alka,Groeneboer,M,402,701-3728,INAVALE,NE,68952,M,N,20000,5.685643,0,206,0
5651,Alka,Kafeza,M,504,465-2160,GRAND CHENIER,LA,70643,M,N,35000,6.0,0,9000,0
5652,Alka,Bahi,M,419,286-5242,POWELL,OH,43065,M,N,75000,3.0356412,0,2600,0
5653,Alka,Biron,M,208,552-5175,GIBBONSVILLE,ID,83463,S,Y,70000,7.8,3300,0,3300
5654,Alka,Rivard,M,703,975-8142,LEESBURG,VA,20178,M,N,60000,5.75,0,1800,0
5656,Alka,McAlister,M,316,828-7348,KANSAS CITY,KS,66160,M,N,70000,6.45,0,4500,0
5658,Alka,Jiang,M,254,905-2466,COMSTOCK,TX,78837,S,N,5000,0.0,0,0,0
5659,Alka,Lothe,M,304,644-3291,GAULEY BRIDGE,WV,25085,S,Y,95000,6.5,2000,0,2000
5660,Alkiviadis,Reddy,M,913,675-4502,HEPLER,KS,66746,S,Y,80000,6.45,2250,0,2250
5663,Alkiviadis,Madnick,M,832,742-7344,WAXAHACHIE,TX,75168,M,N,20000,0.0,0,0,0
5666,Alkiviadis,Qutaishat,M,501,154-9423,LONDON,AR,72847,S,Y,95000,7.0,20,0,20
5670,Alkiviadis,Newberg,M,419,188-4354,HARPSTER,OH,43323,M,Y,25000,1.3758974,0,2600,1300
5671,Alkiviadis,Puerta,M,925,784-1171,CALABASAS,CA,91372,S,Y,20000,4.2297716,87,0,272
5672,Alkiviadis,Ferneda,M,603,516-7370,STODDARD,NH,3464,M,N,50000,0.0,0,0,0
5673,Alkiviadis,Quadeer,M,858,430-1033,LOS ANGELES,CA,90047,M,N,20000,4.2297716,0,174,0
5675,Alla,Isahara,F,205,418-9023,PANSEY,AL,36370,M,N,10000,5.0,0,3000,0
5677,Alla,Hemmerling,F,939,944-9491,TRUJILLO ALTO,PR,977,M,N,10000,0.0,0,0,0
5681,Alla,Wichaipanitch,F,651,695-6308,NEW MUNICH,MN,56356,S,Y,85000,7.85,3300,0,3300
5685,Alla,Barreiro,F,906,833-2612,UNIVERSITY CENTER,MI,48710,M,Y,25000,3.9,0,6200,3100
5686,Alla,Box,F,208,295-1665,CALDER,ID,83808,M,Y,65000,7.8,0,6600,3300
5689,Alla,Zamfirescu,F,870,634-4841,AUSTIN,AR,72007,M,N,45000,7.0,0,40,0
5690,Alla,Chouraqui,F,605,975-3160,MANSFIELD,SD,57460,M,N,80000,0.0,0,0,0
5691,Alla,Emelianov,F,802,341-4588,WESTON,VT,5161,S,N,25000,3.6,3300,0,0
5692,Alla,Basagni,F,401,684-9451,WAKEFIELD,RI,2880,M,N,100000,0.0,0,0,0
5698,Allan,Wodd,M,414,215-3064,LOYAL,WI,54446,S,N,100000,6.183918,700,0,0
5699,Allan,Johnston,M,401,929-8953,JOHNSTON,RI,2919,M,Y,75000,0.0,0,***,0
5702,Allan,Adelstein,M,425,257-5444,PUYALLUP,WA,98371,S,Y,80000,0.0,0,0,0
5703,Allan,Imbert,M,704,950-9332,FRANKLINTON,NC,27525,S,Y,75000,7.305944,3300,0,3300
5706,Allan,Angiulli,M,847,642-6423,MOKENA,IL,60448,M,Y,25000,3.0,0,4000,2000
5709,Allan,Middleton,M,863,117-4167,ZEPHYRHILLS,FL,33539,M,N,10000,0.0,0,0,0
5710,Allan,Cerone,M,302,493-2102,MILLVILLE,DE,19967,M,Y,75000,5.95,l0,220,110
5711,Allan,Schenk,M,603,365-6760,WOODSTOCK,NH,3293,S,N,20000,0.0,0,0,0
5713,Allan,Aschim,M,772,460-4153,SAINT PETERSBURG,FL,33730,S,Y,10000,0.0,0,0,0
5714,Allan,Senouci,M,618,996-3666,LEE,IL,60530,S,N,95000,3.0,2000,0,0
5715,Allan,Rath,M,864,381-5171,GOOSE CREEK,SC,29445,S,Y,45000,7.0,3300,0,3300
5718,Allan,Radwan,M,843,317-8777,REIDVILLE,SC,29375,S,N,95000,7.0,3300,0,0
5720,Alle,Brilliant,M,715,372-8689,BALSAM LAKE,WI,54810,S,N,100000,6.183918,700,0,0
5721,Alle,Soriano,M,720,316-7860,DENVER,CO,80238,S,Y,50000,4.63,0,0,0
5723,Alle,Takeoka,M,815,154-2561,MIDLOTHIAN,IL,60445,S,N,75000,3.0,2000,0,0
5726,Alle,Sciarra,M,435,762-1739,BRYCE,UT,84764,M,N,85000,7.0,0,4950,0
5727,Alle,Usha,M,719,982-1435,GUFFEY,CO,80820,M,Y,85000,4.63,0,0,0
5728,Alle,Bolloju,M,617,682-6225,SPRINGFIELD,MA,1101,M,N,90000,5.3,0,7150,0
5729,Alle,Wuytack,M,715,993-1764,MILWAUKEE,WI,53274,M,N,40000,5.1414094,0,1400,0
5730,Alle,Masulis,M,505,103-4808,DULCE,NM,87528,M,N,95000,5.3,empty,6600,0
5731,Alle,Dage,M,806,563-8135,SAN ANTONIO,TX,78228,S,Y,75000,0.0,0,0,0
5739,Allel,Pluym,M,843,750-2389,GARNETT,SC,29922,M,Y,50000,7.0,0,6600,3300
5741,Allel,Pordes,M,414,878-9450,CALEDONIA,WI,53108,S,N,15000,4.707031,700,0,0
5742,Allel,Strausfeld,M,623,318-4905,PHOENIX,AZ,85037,M,Y,75000,3.8775,0,4200,2300
5743,Allel,Kaeli,M,207,483-6843,WINDHAM,ME,4062,M,N,80000,8.5,0,5700,0
